"title","link","processed_title","title_wordcnt","remove"
"N.H.L. Says Players Will Not Play in 2018 Winter Olympics","https://www.nytimes.com/2017/04/03/sports/hockey/nhl-2018-olympics-pyeongchang.html","nhl says players will  play  2018 winter olympics",10,FALSE
"Kansas House Votes No on Expanding Medicaid","https://www.nytimes.com/2017/04/03/health/kansas-brownback-veto-expand-medicaid.html","kansas house votes   expanding medicaid",7,FALSE
"Fox News and Ailes Hit With New Harassment Suit","https://www.nytimes.com/2017/04/03/business/media/fox-news-roger-ailes-harassment-suit.html","fox news  ailes hit  new harassment suit",9,FALSE
"Colombian City Begins Cleanup After Mudslide Killed 254","https://www.nytimes.com/2017/04/03/world/americas/colombian-city-begins-post-mudslide-recovery.html","colombian city begins cleanup  mudslide killed 254",8,FALSE
"New York Times Elevates Sam Dolnick to Masthead","https://www.nytimes.com/2017/04/03/business/new-york-times-sam-dolnick-masthead.html","new york times elevates sam dolnick  masthead",8,FALSE
"My Son, My Daughter: A Mother’s Evolution","https://www.nytimes.com/2017/04/01/style/isabel-rose-transgender-daughter-donald-trump.html"," son  daughter  mother’s evolution",7,FALSE
"Inviting the Easter Bunny to the Seder","https://www.nytimes.com/2017/04/03/dining/easter-passover-ottolenghi-recipes.html","inviting  easter bunny   seder",7,FALSE
"Fox News And Bill O'Reilly Are Out Of Excuses","http://www.huffingtonpost.com/entry/fox-news-sexist-culture_us_58e2976ee4b0d0b7e1639421?rio&ncid=inblnkushpmg00000009","fox news  bill oreilly    excuses",9,FALSE
"Mercedes Pulls Ads From 'The O'Reilly Factor' Amid Sexual Harassment Claims","http://www.huffingtonpost.com/entry/mercedes-benz-ads-bill-oreilly-sexual-harassment-claims_us_58e2bffde4b0d0b7e163d9f2?ncid=inblnkushpmg00000009","mercedes pulls ads   oreilly factor amid sexual harassment claims",11,FALSE
"A Sports Sex Abuse Scandal Is Unfolding And You Probably Haven’t Heard About It","http://www.huffingtonpost.com/entry/usa-gymnastics-sex-abuse-scandal_us_58e2bbc4e4b0d0b7e163d599?bi17pp53elot7qfr&ncid=inblnkushpmg00000009"," sports sex abuse scandal  unfolding   probably haven’t heard  ",14,FALSE
"Trump Signs Repeal Of U.S. Broadband Privacy Rules","http://www.huffingtonpost.com/entry/trump-privacy-broadband_us_58e2de17e4b03a26a3656d3d?04mfjgkf&ncid=inblnkushpmg00000009","trump signs repeal  us broadband privacy rules",8,FALSE
"As Democrats Threaten Filibuster, McConnell Has His Finger On The Nuclear Button","http://www.huffingtonpost.com/entry/democrats-neil-gorsuch-supreme-court_us_58e2693be4b0ba359596b36a?ncid=inblnkushpmg00000009"," democrats threaten filibuster mcconnell   finger   nuclear button",12,FALSE
"More Proof Trump Doesn't Know Or Doesn't Care What Obamacare Repeal Would Mean","http://www.huffingtonpost.com/entry/trump-obamacare-repeal_us_58e2aa5fe4b0f4a923b10714?tga&ncid=inblnkushpmg00000009"," proof trump doesnt know  doesnt care  obamacare repeal  mean",13,FALSE
"A Former Trump Adviser Met With A Russian Spy","http://www.buzzfeed.com/alimwatkins/a-former-trump-adviser-met-with-a-russian-spy"," former trump adviser met   russian spy",9,FALSE
"Report: Betsy DeVos' Brother Had Secret Meeting To Establish Trump-Putin Back Channel","https://www.washingtonpost.com/world/national-security/blackwater-founder-held-secret-seychelles-meeting-to-establish-trump-putin-back-channel/2017/04/03/95908a08-1648-11e7-ada0-1489b735b3a3_story.html?tid=ss_tw&utm_term=.024c2e10ccaf","report betsy devos brother  secret meeting  establish trumpputin back channel",12,FALSE
"A ‘Gatsby’ Reboot Traces a Black Family’s Fortunes","https://www.nytimes.com/2017/04/03/books/review/a-gatsby-reboot-traces-a-black-familys-fortunes.html"," ‘gatsby’ reboot traces  black family’s fortunes",8,FALSE
"Jared Kushner, the Assistant With the Big Portfolio","https://www.nytimes.com/2017/04/03/opinion/jared-kushner-the-assistant-with-the-big-portfolio.html","jared kushner  assistant   big portfolio",8,FALSE
"Editorial: A Cornerstone of Peace at Risk","https://www.nytimes.com/2017/04/03/opinion/a-cornerstone-of-peace-at-risk.html","editorial  cornerstone  peace  risk",7,FALSE
"Blow: Dwindling Odds of Coincidence","https://www.nytimes.com/2017/04/03/opinion/dwindling-odds-of-coincidence.html","blow dwindling odds  coincidence",5,FALSE
"Krugman: Trump Is Wimping Out on Trade","https://www.nytimes.com/2017/04/03/opinion/trump-is-wimping-out-on-trade.html","krugman trump  wimping   trade",7,FALSE
"The American Tale of the Citgo Sign","https://www.nytimes.com/2017/04/03/opinion/the-american-tale-of-the-citgo-sign.html"," american tale   citgo sign",7,FALSE
"Don’t Use the Ballot to Get Trump’s Tax Returns","https://www.nytimes.com/2017/04/03/opinion/dont-use-the-ballot-to-get-trumps-tax-returns.html","don’t use  ballot  get trump’s tax returns",9,FALSE
"Mitch McConnell’s Nuclear Trigger Finger","https://www.nytimes.com/2017/04/03/opinion/mitch-mcconnells-nuclear-trigger-finger.html","mitch mcconnell’s nuclear trigger finger",5,FALSE
"Letters: Fear of Following","https://www.nytimes.com/2017/04/03/opinion/young-people-and-the-fear-of-following.html","letters fear  following",4,FALSE
"Susan Rice requested to unmask names of Trump transition officials, sources say","http://www.foxnews.com/politics/2017/04/03/susan-rice-requested-to-unmask-names-trump-transition-officials-sources-say.html?intcmp=trending","susan rice requested  unmask names  trump transition officials sources say",12,FALSE
"Gun rights activists are on a political roll with four recent wins","http://www.foxnews.com/us/2017/04/03/gun-rights-activists-are-on-political-roll-with-four-recent-wins.html?intcmp=trending","gun rights activists    political roll  four recent wins",12,FALSE
"Gorsuch wins Senate panel endorsement, setting up floor showdown","http://www.foxnews.com/politics/2017/04/03/gorsuch-wins-senate-panel-endorsement-setting-up-floor-showdown.html?intcmp=trending","gorsuch wins senate panel endorsement setting  floor showdown",9,FALSE
"Kansas dad admits he killed son fed to pigs","http://www.foxnews.com/us/2017/04/03/kansas-dad-admits-killed-son-fed-to-pigs.html?intcmp=trending","kansas dad admits  killed son fed  pigs",9,FALSE
"School board says 'Nanny' still can’t go to prom: What's wrong with these people?!","http://www.foxnews.com/opinion/2017/04/03/school-board-says-nanny-still-can-t-go-to-prom-whats-wrong-with-these-people.html?intcmp=trending","school board says nanny still can’t go  prom whats wrong   people",14,FALSE
"Trump Defunds Global Maternal Health Organization","http://www.huffingtonpost.com/entry/trump-defunds-un-population-fund_us_58de8cece4b0b3918c831b79?ncf&ncid=inblnkushpmg00000009","trump defunds global maternal health organization",6,FALSE
"Terry McAuliffe Has A Very Clintonian Plan For Democrats To Win Back Power","http://www.huffingtonpost.com/entry/terry-mcauliffe-democratic-party-future_us_58e2bc38e4b0f4a923b11edd?ncid=inblnkushpmg00000009","terry mcauliffe    clintonian plan  democrats  win back power",13,FALSE
"Washington Won't Fix Obamacare Costs, So These States Are Doing It Themselves","http://www.huffingtonpost.com/entry/obamacare-state-innovation-waivers_us_58e24e27e4b0ba3595966b33?vwi&ncid=inblnkushpmg00000009","washington wont fix obamacare costs   states    ",12,FALSE
"Senator Demands More Info About EPA Chief’s Refusal To Ban Brain-Damaging Pesticide","http://www.huffingtonpost.com/entry/tom-carper-scott-pruitt-epa-chlorpyrifos_us_58e292b0e4b0d0b7e1638d92?n1&ncid=inblnkushpmg00000009","senator demands  info  epa chief’s refusal  ban braindamaging pesticide",12,FALSE
"UNC Is The Perfect NCAA Champion, And Not In A Good Way","http://www.huffingtonpost.com/entry/ncaa-basketball-north-carolina-student-athletes-scandal_us_58e2ac18e4b03a26a3652cf6?xxx0bi48ehkjzto6r&ncid=inblnkushpmg00000009","unc   perfect ncaa champion     good way",12,FALSE
"Virginia Gubernatorial Candidate Wants Abortion 'Banned'","http://www.huffingtonpost.com/entry/ed-gillespie-virginia-abortion_us_58e2bfe1e4b03a26a36546f6?1cr&ncid=inblnkushpmg00000009","virginia gubernatorial candidate wants abortion banned",6,FALSE
"What Was Lenin Thinking?","https://www.nytimes.com/2017/04/03/opinion/what-was-lenin-thinking.html","  lenin thinking",4,FALSE
"Who Is the Victim in the Anna Stubblefield Case?","https://www.nytimes.com/2017/04/03/opinion/who-is-the-victim-in-the-anna-stubblefield-case.html","   victim   anna stubblefield case",9,FALSE
"Latino Players Welcome a Baseball Reporter Who ‘Speaks the Same Language’","https://www.nytimes.com/2017/04/02/insider/james-wagner-baseball-spanish.html","latino players welcome  baseball reporter  ‘speaks   language’",11,FALSE
"The Supreme Court: Where Do We Go From Here?","https://www.nytimes.com/2017/03/20/insider/events/the-supreme-court-where-do-we-go-from-here.html"," supreme court    go  ",9,FALSE
"How To Watch VR","/2017/03/04/vr/how-to-watch-vr","  watch vr",4,FALSE
"Hit-and-run accidents fell after California gave those here illegally driver's licenses, study finds","/local/lanow/la-me-illegal-immigrant-drivers-licenses-20170403-story.html#nt=oft12aH-1la1","hitandrun accidents fell  california gave   illegally drivers licenses study finds",13,FALSE
"Washington may be shaking its head, but Devin Nunes is still a hometown hero","/politics/la-na-pol-devin-nunes-20170404-htmlstory.html#nt=oft12aH-1gp2","washington may  shaking  head  devin nunes  still  hometown hero",14,FALSE
"9th Circuit puts Trump's travel ban on fast-track review","/nation/la-na-9thcircuit-travel-ban-20170403-story.html#nt=oft12aH-1gp2","9th circuit puts trumps travel ban  fasttrack review",9,FALSE
"Roman Polanski is denied latest bid to resolve 40-year-old statutory rape case","/business/hollywood/la-fi-ct-roman-polanski-decision-20170403-story.html#nt=oft12aH-1gp2","roman polanski  denied latest bid  resolve 40yearold statutory rape case",12,FALSE
"Explosion In St. Petersburg Metro System Kills At Least 11 People","http://www.huffingtonpost.com/entry/explosion-in-st-petersburg-metro-system-reports_us_58e23eeae4b0c777f788c188?ncid=inblnkushpmg00000009","explosion  st petersburg metro system kills  least 11 people",11,FALSE
"The White House Press Office Is Its Own Worst Enemy","http://www.huffingtonpost.com/entry/white-house-press-office-message_us_58de97b8e4b0ba359594ab1b?0gh7f9hdn7bltbj4i&ncid=inblnkushpmg00000009"," white house press office    worst enemy",10,FALSE
"The Death Of Queen Elizabeth Is Going To Be So Much Bigger Than Anyone Realizes","http://www.huffingtonpost.com/entry/sam-knight-guardian-queen-elizabeth_us_58e251b6e4b0c777f788dbba?kuq&ncid=inblnkushpmg00000009"," death  queen elizabeth  going    much bigger  anyone realizes",15,FALSE
"Tulsi Gabbard Denies New Report Of Trump's Role In Her Syria Trip","http://www.huffingtonpost.com/entry/tulsi-gabbard-denies-trump-syria_us_58e28430e4b0f4a923b0beab?f2k&ncid=inblnkushpmg00000009","tulsi gabbard denies new report  trumps role   syria trip",12,FALSE
"Trump Trusts 'Fox & Friends' Over His Own Intelligence Community","http://www.huffingtonpost.com/entry/donald-trump-fox-and-friends_us_58e22eb3e4b0ba3595964399?ncid=inblnkushpmg00000009","trump trusts fox  friends    intelligence community",10,FALSE
"Wells Fargo Told To Pay Whistleblower $5.4 Million","http://www.huffingtonpost.com/entry/wells-fargo-whistleblower_us_58e2b77ae4b0f4a923b11af7?nme&ncid=inblnkushpmg00000009","wells fargo told  pay whistleblower 54 million",8,FALSE
"Mob Attacks Teen Asylum-Seeker, Leading To Multiple Arrests","http://www.huffingtonpost.com/entry/reker-ahmed-beaten-london_us_58e29b5be4b03a26a3650b72?mh9&ncid=inblnkushpmg00000009","mob attacks teen asylumseeker leading  multiple arrests",8,FALSE
"Continue to Business Leaders","http://www.foxbusiness.com/category/business-leaders.html","continue  business leaders",4,FALSE
"Will Congress kill a $101-billion tax break for Californians?","/business/la-fi-state-tax-deduction-20170403-story.html#nt=oft12aH-1gp2","will congress kill  101billion tax break  californians",9,FALSE
"Dodgers deliver a message in opening day thumping of Padres","/sports/dodgers/la-sp-dodgers-padres-20170403-story.html#nt=oft12aH-1gp2","dodgers deliver  message  opening day thumping  padres",10,FALSE
"His Job Went To Mexico And All He Got Was This Lousy Severance","http://www.huffingtonpost.com/entry/batesville-casket-factory-layoffs_us_58e261fae4b0ba359596a5cc?vn&ncid=inblnkushpmg00000009"," job went  mexico    got   lousy severance",13,FALSE
"FORBES: The Huffington Post Leads On Gender Diversity In News","https://www.forbes.com/sites/susanprice/2017/04/03/legacy-of-a-female-founder-the-huffington-post-leads-on-gender-diversity-in-news/&refURL=https://www.forbes.com/forbes/welcome/?toURL=https://www.forbes.com/sites/susanprice/2017/04/03/legacy-of-a-female-founder-the-huffington-post-leads-on-gender-diversity-in-news/&refURL=&referrer=&referrer=https://www.forbes.com/forbes/welcome/?toURL=https://www.forbes.com/sites/susanprice/2017/04/03/legacy-of-a-female-founder-the-huffington-post-leads-on-gender-diversity-in-news/&refURL=&referrer=","forbes  huffington post leads  gender diversity  news",10,FALSE
"Poll: Hardly Anyone Wants Trump To Sign Bill Undoing Online Privacy Rules","http://www.huffingtonpost.com/entry/trump-online-privacy-poll_us_58e295e7e4b0f4a923b0d94a?xm&ncid=inblnkushpmg00000009","poll hardly anyone wants trump  sign bill undoing online privacy rules",12,FALSE
"White House Official Picks Twitter Fight With Freedom Caucus Member. Big Mistake.","http://www.huffingtonpost.com/entry/scavino-amash-tweet_us_58e295cee4b0d0b7e163917a?odmz7pqo14wle4s4i&ncid=inblnkushpmg00000009","white house official picks twitter fight  freedom caucus member big mistake",12,FALSE
"Scientists Start Second Phase Of Zika Vaccine Testing","http://www.huffingtonpost.com/entry/scientists-start-second-phase-of-zika-vaccine-testing_us_58e24ec8e4b0b3918c84f102?hcxt&ncid=inblnkushpmg00000009","scientists start second phase  zika vaccine testing",8,FALSE
"The Wall Street Journal","http://www.wsj.com"," wall street journal",4,FALSE
"What 'Big Little Lies' left out from the book ending","/books/la-et-jc-big-little-lies-book-ending-20170403-story.html#nt=oft12aH-1gp4"," big little lies left    book ending",10,FALSE
"With 'The President Show,' Comedy Central commits to peak Trump","/entertainment/la-et-entertainment-news-updates-april-with-the-president-show-comedy-1491240851-htmlstory.html#nt=oft12aH-1gp4","  president show comedy central commits  peak trump",10,FALSE
"One sister faces early onset Alzheimer's. The other plans to be with her for the journey","/nation/la-na-alzheimers-sisters-2017-story.html#nt=oft12aH-1gp4","one sister faces early onset alzheimers   plans       journey",16,FALSE
"Here are the 8 men who are set to be executed in 11 days in Arkansas","/nation/la-na-arkansas-executions-2017-story.html#nt=oft12aH-1gp4","   8 men   set   executed  11 days  arkansas",16,FALSE
" Supreme Court of the United States »
","/news/section?cf=all&hl=en&pz=1&ned=us&q=Supreme+Court+of+the+United+States&ict=clu_top"," supreme court   united states��",7,FALSE
